,ratings,reviews,label,label_t
187,5,상품은 주문한지 이틀만에 받았어요카드할인과 할인쿠폰 이용해서 다른곳보다 저렴하게 구매했어요뽁뽁이에 싸서 안전하게 하이마트 상자에 담겨있었고 통화품질도 좋아요 유광이라 하얀색이 더 빛나고 예뻐요~ 오랜시간 사용해도 귀아프지 않고 만족합니다,1,
188,5,13만원으로 가격 많이 내려갔을 때 구매했습니다 기대만큼 음질 좋고 귀에 끼면 잘 빠지지 않아서 운동할 때 유용히 사용할 것 같아요하지만 겉 표면이 유광이여서 지문이 잘 묻어요 깔끔하게 사용하려면 케이스 하나 장만 하셔야 할 듯 해요 추천드립니다,1,
189,5,현장구매에 비하면 많이 할인된 가격 공식파트너라는 점에서 뭔가 더 믿을만 하다고 생각해서 여기서 주문했어요 배송은 토요일 오후에 주문해서 화요일 저녁에 받았습니다 빠른편이라고 생각해요다른 리뷰처럼 하얀색 뾱뾱이에 한번 감싸져서 왔고 다른 포장에는 문제 없었습니다 제조년은 상자에는 20203월로 되어있었어요하늘색에 보자마자 꼳혔는데 무난한 흰색으로 주문했습니다~웨어러블 앱에 인식도 잘 되고 제껀 50정도 충전되어서 왔습니다웨어러블 앱은 캡쳐라 그런지 첨부가 안되네요ㅠㅠ 웨어러블 앱에서 이퀄라이저 외에도 다양한 ,1,
190,5,딸기우유빛 핑크색 너무 예뻐요 일단 처음 딱 사용해본 바로는 음질 좋아요 특히 외부소음 차단기능이 제일 신기하네요 3단계로 조절되는게 확실히 차이가 있어요 그리고 윙팁은 아직 적응이 안되서 착용하는게 좀 어렵고 오래 끼고 있으면 닿는 연골부분이 좀 아파요ㅠㅠ 이건 옳바른 착용법 좀 연구해봐야할것 같네요 무튼 예쁘게 잘 사용할것 같아요,1,
191,5,현재 케이스랑 키링도 달면서 아주 아주 잘 쓰면서 매우 만족하고 있어요 음질도 좋고 통화도 잘 되고 딱히 불편함 감 없이 너무 잘 쓰고 있어서 추천합니다 갤럭시 버즈 라이브를 살까도 고민했는데 저는 음질에 크게 신경쓰지 않아서 굳이 비싼돈 주고 살 필요를 못 느껴서 그냥 버즈 플러스로 샀어요 자신이 음질을 굉장히 중요시 한다면 더 비싼돈 주고 좋은거 사시는걸 추천합니다 그런데 그렇게까지 비싼돈 중면서 엄청난 음질은 원하지 않는다 하시면 전 이것도 매우매우 추천합니다 ,1,
192,5,남편과 커플템으로 구입했어요~저는 갤럭시s20 사전예약으로 갤럭시버즈 플러스를 할인구매했어요~ 기존에 쓰던 에에 비해 통화품질이 별차이가 없고 사용 시 편하고 정말 좋아서 자랑을 많이 했답니다뚜껑을 열면 핸드폰이 바로 인식되며 멜 음악이 재생되니 어플을 따로 실행시킬필요없이 너무~ 편해요별거 아닌거 같아도 워킹맘의 출퇴근시간은 1초도 소중하니깐요~~ㅎㅎ자체 제공되는 어플기능으로 음량을 제귀에 맞게 하나하나 설정할수 있어서 ~그리고 인이어형이라 주위소음이 거의 들리지 않은것도 큰 장점인거 같아요~충전은 한번 충전하면 언제 충전했는지 잊을정도로 오래가요PC랑도 영화보며 한번 이용했는데 굿굿제가 생각해도 커플템 구입으로도 최고였어요~ 기존 디자인만으로도 데일리용으로 큐티~큐티~해요~ 실물깡페ㅋㅋ그리고 요즘 예쁜 케이스 많이 나오잖아요~ 나중에 드려요평소 장보며 쌓았던 포인트로 결제까지 하니 할인받아 ~기분업~요즘 현명한 소비가 대세잖아요~ㅋ참고로 배송도 정말 빠르고 구입 후 기다림 없이 PICK~하세요,1,
193,4,저도 뽑기운이 없나봐요 오늘 받자마자 설레는 맘으로 연결을 했는데 한쪽 이어폰 연결이 안되는 불량품이더라구요ㅠ 네이버에 검색해보니 갤럭시버즈플러스 자체가 이런 문제가 많은가봐요 판매자는 해줄 수 있는게 없겠구나 싶었어요 서비스센터로 가야한다길래 짜증이 차오르던 찰나 친구가 과방전되면 연결불량이 생긴다는 얘기를 해주더라구요 그래서 연결시켜놓고 한참 기다리니까 충전이 되기 시작했어요 하마터면 서비스센터 가서 시간 날리고 이 무더위에 짜증날뻔 했는데 해결돼서 다행이에요ㅠㅠ 첨에 연결 안된다고 포기하지 마시고 충전기 꽂아두고 쭉 기다려보시거나 손으로 꾹 눌러서 압력을 주면 접촉이 된다는 얘기도 있으니 최대한 시도해보세요 서비스센터 가지 않고도 이 방법으로 해결한분들 꽤 많던데 이 제품 리뷰보니까 모르시고 서비스센터가는분들이 많은거 같아서 오지랖으로 길게 리뷰 남겨봅니다 한번 해결된 이후로는 계속 잘 연결된다고 하니 저도 그러길 바랄뿐이에요ㅠㅠ 되기 시작하는거 캡처해놨는데 네이버에서 직접 찍은 사진 아니라고 업로드 안되게 해놨네요아무튼 혹시 제 댓글 읽으시는 분들은 참고하시고 도움이 되셨으면 좋겠어요,1,
194,5,처음으로 무선이어폰을 사용해봐서 많은 후기들을 봤고 연결이 잘 안돼서 고객센터를 갔다는 후기를 많이 봐서 걱정을 했었는데 바로 연결이 되었음3월인가 초반에 만든 제품이 불량이 있다는 걸 봐서 그게 올까 봐 걱정도 했는데 다행히 11월에 만든 제품이 옴결론은 다행히 잘 연결이 되었고 오래 잘 사용할 수 있겠다는 생각을 함,1,
195,2,한달사용후기입니다구매한 이유  동생이 일 특성상 핸드폰을 들고 통화하기 어려워 사줬습니다처음 구매했을때 후기  동생이 좋다고했습니다 통화도그렇고 일단 목에 걸고다녔던 블루투스 이어폰보다는 훨씬 좋다고했으니~한달후기  노래듣는건 여전히 좋은데 핸드폰과 그렇게 멀리떨어져있는게 아닌데 통화할때만 유독 잘 안들리더라구요제가 가끔 통화하는데 목소리가 너무안들려서 물어보니 핸드폰은 주머니에있는데도 불구하고 연결이 잘 안된다고 합니다어플상으로 뭔가 해결할수있는 방법이 있으면 좋을것같은데 동생도 없는것같다고하더라구요해결방법이있으면 알려주시면 좋을것같습니다아무튼 블루투스 연결이 심상치않다주머니에넣어놓은것뿐인데 이런 부분이 상향이 필요한것같습니다통화를 많이하는 동생한테는 치명적이긴하네요,0,
196,5,일요일에 주문했는데 월요일배송 화요일 오후에 도착했네요 오래걸릴까봐 걱정했는데 매우 빠르게 배송되서 개인적으로 매우 만족했습니다제품은 2020년 10월로 최근꺼라 걱정없었고 배송도 포장 잘 되있어서 파손걱정없이 받았습니다 배터리도 둘다 거의 60퍼센트정도 되있는 상태었고 폰이랑 바로 연결도 되서 제품 자체에선 매우매우 만족입니다 기간지난 상품들 받았다는 후기도 있어서 걱정했는데 신경안써도 될꺼같습니다LG폰 사용하고 있어서 혹시나 페어링이 오래걸리려나 싶어서 물품 받자마자 연결했는데 걱정안해도 될꺼같네요 어플깔아서 써보니 이것저것 기능도 있고 음질상태나 여러가지 점검했는데 크게 그런부분에 예민하지 않은사람이라면 충분히 만족해서 쓸 수 있을꺼같아요 다른 무선이어폰은 사용해본적이 없어서 비교는 못해봤지만 개인적으로는 만족합니다 터치도 잘 먹히는데 적응하고 사용하는데에는 몇번 해봐야 할 것 같습니다 이어팁은 기존착용된건 안맞아서 내장된 사이즈별로 맞춰서 끼워주면 될꺼같아요 무난하게 흰색으로 주문했는데 깔끔하니 케이스 끼워서 편하게 쓰면 될꺼같습니다 만족해서 앞으로 잘 쓸거같아요ㅎㅎ,1,
197,4,분홍색 판매하는 곳이 별로 없어서 어디서 살까 고민하다가 여기서 사게 되었는데 배송이 조금 느리긴 했지만 분홍색 색이 쨍하지도 않고 존예입니다ㅠ확실시 파스텔톤이어서 그런지 완전 예뻐요ㅠ 색깔 고민하고 계신다면 분홍색 강추하빈다항상 만원짜리 싸구려 이어폰만 쓰다가 처음으로 이렇게 고가의 이어폰 사봤는데 확실히 좋긴 좋네요주변의 말도 잘 들리고 통화 음질이 단점이라고 하시던데 저는 괜찮게 쓰고 있습니다다만 아쉬운 점은 가끔 노래나 영상 볼때 소리가 끊기거나 할때가 간혹 있더라구요그런 점만 제외하면 저는 굉장히 만족하면서 사용하고 있습니다,1,
198,5,한달 동안 꾸준히 와이프가 사용했습니다에러 등 문제는 한번도 없었고 음질 기능 디자인 모두 만족한다고 합니다이어 신형 모델도 출시되어 다소 기능에서는 당연히 모자를 수 있지만 가격적인 측면에서 보다 우세높은 가성비도 기대할 수 있습니다 판매자님,1,
199,5,이어폰을 사용하다보니 불편해서 무선 이어폰을 알아보던중에 비즈플러스 성능기능이나 사용후기가 괜찮더라구요 그래서 큰마음 먹고 얼능 주문해서 받았는데 넘 기분이 좋았어요 저는 화이트고요 저희 신랑은 연한 블루 하늘색인데요 화이트는 화이트데로 하늘색은 하늘색데로 넘 예뻐서 색사에 한번 반했구요 또한번은 성능에 반했어요통화하면 성능도 좋구요영화나 음악 들을때 음질이 좋아요이어폰 사용하다가 ~~,1,
